sku_id,vendor_slug,vendor_brand,vendor_tier,vendor_status,name,peptide_canonical,peptide_variant,dose_value,dose_unit,format,concentration,bottle_size,list_price_usd,sale_price_usd,sale_observed_at,per_mg_price_usd,volume_tier_label,bundle_membership,crypto_discount_pct,subscription_price_usd,out_of_stock,url,raw_artifact,evidence_entry_id
optimum-aminos:klow-80mg-mini,optimum-aminos,Optimum Aminos,3,ok,KLOW 80MG MINI,other,empty,80,mg,vial,empty,empty,150.0,85.0,2026-05-08T01:44:46Z,1.06,1-pack,[],0,,false,https://optimumaminos.com/product/klow/,03_raw_fetches/optimum-aminos/catalog_1.md,claim-22
optimum-aminos:klow-80mg-full,optimum-aminos,Optimum Aminos,3,ok,KLOW 80MG FULL,other,empty,80,mg,vial,empty,empty,160.0,95.0,2026-05-08T01:44:46Z,1.19,1-pack,[],0,,false,https://optimumaminos.com/product/klow-80mg-full/,03_raw_fetches/optimum-aminos/catalog_1.md,claim-22
optimum-aminos:mt-2-10mg-mini,optimum-aminos,Optimum Aminos,3,ok,MT-2 10MG MINI,other,empty,10,mg,vial,empty,empty,50.0,35.0,2026-05-08T01:44:46Z,3.5,1-pack,[],0,,false,https://optimumaminos.com/product/mt-2/,03_raw_fetches/optimum-aminos/catalog_1.md,claim-23
optimum-aminos:mt-2-10mg-full,optimum-aminos,Optimum Aminos,3,ok,MT-2 10MG FULL,other,empty,10,mg,vial,empty,empty,60.0,45.0,2026-05-08T01:44:46Z,4.5,1-pack,[],0,,false,https://optimumaminos.com/product/mt-2-10mg-full/,03_raw_fetches/optimum-aminos/catalog_1.md,claim-23
optimum-aminos:glutathione-1500mg,optimum-aminos,Optimum Aminos,3,ok,GLUTATHIONE 1500MG + FREE BAC-H2O,other,empty,1500,mg,vial,empty,empty,75.0,50.0,2026-05-08T01:44:46Z,0.033,1-pack,[],0,,false,https://optimumaminos.com/product/glutathione/,03_raw_fetches/optimum-aminos/catalog_1.md,claim-24
optimum-aminos:glp-2-tr-30mg-mini,optimum-aminos,Optimum Aminos,3,ok,GLP-2 TR 30MG MINI,Tirzepatide,empty,30,mg,vial,empty,empty,150.0,100.0,2026-05-08T01:44:46Z,3.33,1-pack,[],0,,false,https://optimumaminos.com/product/glp-2-tr-30mg-mini/,03_raw_fetches/optimum-aminos/catalog_1.md,claim-25
optimum-aminos:glp-2-tr-30mg-5-mini-kit-bundle,optimum-aminos,Optimum Aminos,3,ok,GLP-2 TR 30MG 5 MINI KIT BUNDLE,Tirzepatide,empty,150,mg,vial,empty,empty,500.0,425.0,2026-05-08T01:44:46Z,2.83,5-pack,"[""glp-2-tr-bundle-5kit""]",0,,false,https://optimumaminos.com/product/glp-2-tr-30mg-5-mini-kit-bundle/,03_raw_fetches/optimum-aminos/catalog_1.md,claim-25
optimum-aminos:lean-glow-stack,optimum-aminos,Optimum Aminos,3,ok,LEAN GLOW STACK,other,empty,0,mg,other,empty,empty,200.0,155.0,2026-05-08T01:44:46Z,,1-pack,"[""lean-glow-stack""]",0,,false,https://optimumaminos.com/product/lean-glow-stack/,03_raw_fetches/optimum-aminos/catalog_1.md,claim-26
optimum-aminos:neuro-balance-stack,optimum-aminos,Optimum Aminos,3,ok,NEURO BALANCE STACK,other,empty,0,mg,other,empty,empty,100.0,85.0,2026-05-08T01:44:46Z,,1-pack,"[""neuro-balance-stack""]",0,,false,https://optimumaminos.com/product/neuro-balance-stack/,03_raw_fetches/optimum-aminos/catalog_1.md,claim-26
optimum-aminos:summertime-fine-stack,optimum-aminos,Optimum Aminos,3,ok,SUMMERTIME FINE STACK,other,empty,0,mg,other,empty,empty,275.0,235.0,2026-05-08T01:44:46Z,,1-pack,"[""summertime-fine-stack""]",0,,false,https://optimumaminos.com/product/summertime-fine-stack/,03_raw_fetches/optimum-aminos/catalog_1.md,claim-26
optimum-aminos:hospira-30ml-bacteriostatic,optimum-aminos,Optimum Aminos,3,ok,HOSPIRA 30ML BACTERIOSTATIC WATER,other,empty,30,mg,other,empty,30ml,30.0,15.0,2026-05-08T01:44:46Z,,1-pack,[],0,,false,https://optimumaminos.com/product/bacteriostatic-water-30ml-hospira/,03_raw_fetches/optimum-aminos/catalog_1.md,claim-27
orionpeptides:bpc-157-10mg,orionpeptides,Orion Peptides,3,ok,BPC-157 – 10mg,BPC-157,acetate,10,mg,vial,,vial,80.0,,,8.0,1-pack,[],0,,true,https://orionpeptides.org/product/bpc-157-10-mg/,03_raw_fetches/orionpeptides/product_1__bpc-157-10mg.md,claim-10
orionpeptides:bpc-157-5mg,orionpeptides,Orion Peptides,3,ok,BPC-157 – 5mg,BPC-157,acetate,5,mg,vial,,vial,70.0,,,14.0,1-pack,[],0,,true,https://orionpeptides.org/product/bpc-157-5-mg/,03_raw_fetches/orionpeptides/catalog_1.md,claim-11
orionpeptides:tb-500-10mg,orionpeptides,Orion Peptides,3,ok,TB-500 – 10mg,TB-500,acetate,10,mg,vial,,vial,71.0,,,7.1,1-pack,[],0,,false,https://orionpeptides.org/product/tb-500-10-mg/,03_raw_fetches/orionpeptides/product_3__tb-500-10mg.md,claim-12
orionpeptides:tb-500-5mg,orionpeptides,Orion Peptides,3,ok,TB-500 – 5mg,TB-500,acetate,5,mg,vial,,vial,66.0,,,13.2,1-pack,[],0,,false,https://orionpeptides.org/product/tb-500/,03_raw_fetches/orionpeptides/catalog_1.md,claim-13
orionpeptides:ghk-cu-50mg,orionpeptides,Orion Peptides,3,ok,GHK-Cu – 50mg,GHK-Cu,,50,mg,vial,,vial,48.0,,,0.96,1-pack,[],0,,false,https://orionpeptides.org/product/ghk-cu-50-mg/,03_raw_fetches/orionpeptides/catalog_1.md,claim-14
orionpeptides:ghk-cu-100mg,orionpeptides,Orion Peptides,3,ok,GHK-Cu – 100mg,GHK-Cu,,100,mg,vial,,vial,55.0,,,0.55,1-pack,[],0,,true,https://orionpeptides.org/product/ghk-cu-100-mg/,03_raw_fetches/orionpeptides/catalog_1.md,claim-15
orionpeptides:ghk-cu-10mg,orionpeptides,Orion Peptides,3,ok,GHK-Cu – 10mg,GHK-Cu,,10,mg,vial,,vial,37.0,,,3.7,1-pack,[],0,,false,https://orionpeptides.org/product/ghk-cu-10-mg/,03_raw_fetches/orionpeptides/catalog_1.md,claim-15
orionpeptides:retatrutide-10mg,orionpeptides,Orion Peptides,3,ok,Retatrutide – 10mg,Retatrutide,,10,mg,vial,,vial,95.0,,,9.5,1-pack,[],0,,false,https://orionpeptides.org/product/retatrutide-10mg/,03_raw_fetches/orionpeptides/catalog_1.md,claim-16
orionpeptides:retatrutide-5mg,orionpeptides,Orion Peptides,3,ok,Retatrutide – 5mg,Retatrutide,,5,mg,vial,,vial,64.0,,,12.8,1-pack,[],0,,false,https://orionpeptides.org/product/retatrutide-5mg/,03_raw_fetches/orionpeptides/catalog_1.md,claim-16
orionpeptides:retatrutide-15mg,orionpeptides,Orion Peptides,3,ok,Retatrutide – 15mg,Retatrutide,,15,mg,vial,,vial,140.0,,,9.3333,1-pack,[],0,,false,https://orionpeptides.org/product/retatrutide-15mg/,03_raw_fetches/orionpeptides/catalog_1.md,claim-16
orionpeptides:retatrutide-20mg,orionpeptides,Orion Peptides,3,ok,Retatrutide – 20mg,Retatrutide,,20,mg,vial,,vial,172.0,,,8.6,1-pack,[],0,,true,https://orionpeptides.org/product/retatrutide-20mg/,03_raw_fetches/orionpeptides/catalog_1.md,claim-16
orionpeptides:retatrutide-30mg,orionpeptides,Orion Peptides,3,ok,Retatrutide – 30mg,Retatrutide,,30,mg,vial,,vial,390.0,,,13.0,1-pack,[],0,,false,https://orionpeptides.org/product/retatrutide-30mg/,03_raw_fetches/orionpeptides/catalog_1.md,claim-16
orionpeptides:tirzepatide-5mg,orionpeptides,Orion Peptides,3,ok,Tirzepatide (GLP-1/GIP) – 5mg,Tirzepatide,,5,mg,vial,,vial,52.0,,,10.4,1-pack,[],0,,false,https://orionpeptides.org/product/tirzepatide-5-mg/,03_raw_fetches/orionpeptides/catalog_1.md,claim-17
orionpeptides:tirzepatide-10mg,orionpeptides,Orion Peptides,3,ok,Tirzepatide (GLP-1/GIP) – 10mg,Tirzepatide,,10,mg,vial,,vial,65.0,,,6.5,1-pack,[],0,,false,https://orionpeptides.org/product/tirzepatide-10-mg/,03_raw_fetches/orionpeptides/catalog_1.md,claim-17
orionpeptides:tirzepatide-15mg,orionpeptides,Orion Peptides,3,ok,Tirzepatide (GLP-1/GIP) – 15mg,Tirzepatide,,15,mg,vial,,vial,91.0,,,6.0667,1-pack,[],0,,false,https://orionpeptides.org/product/tirzepatide-15-mg/,03_raw_fetches/orionpeptides/catalog_1.md,claim-17
orionpeptides:tirzepatide-20mg,orionpeptides,Orion Peptides,3,ok,Tirzepatide (GLP-1/GIP) – 20mg,Tirzepatide,,20,mg,vial,,vial,122.0,,,6.1,1-pack,[],0,,false,https://orionpeptides.org/product/tirzepatide-glp-2-20-mg/,03_raw_fetches/orionpeptides/catalog_1.md,claim-17
orionpeptides:tirzepatide-30mg,orionpeptides,Orion Peptides,3,ok,Tirzepatide (GLP-1/GIP) – 30mg,Tirzepatide,,30,mg,vial,,vial,174.0,,,5.8,1-pack,[],0,,false,https://orionpeptides.org/product/tirzepatide-glp-2-30-mg/,03_raw_fetches/orionpeptides/catalog_1.md,claim-17
orionpeptides:semaglutide-5mg,orionpeptides,Orion Peptides,3,ok,Semaglutide (GLP-1) – 5mg,Semaglutide,,5,mg,vial,,vial,47.0,,,9.4,1-pack,[],0,,false,https://orionpeptides.org/product/semaglutide-5mg/,03_raw_fetches/orionpeptides/product_2__semaglutide-5mg.md,claim-18
orionpeptides:semaglutide-10mg,orionpeptides,Orion Peptides,3,ok,Semaglutide (GLP-1) – 10mg,Semaglutide,,10,mg,vial,,vial,65.0,,,6.5,1-pack,[],0,,true,https://orionpeptides.org/product/semaglutide-10mg/,03_raw_fetches/orionpeptides/catalog_1.md,claim-18
orionpeptides:semaglutide-15mg,orionpeptides,Orion Peptides,3,ok,Semaglutide (GLP-1) – 15mg,Semaglutide,,15,mg,vial,,vial,81.0,,,5.4,1-pack,[],0,,false,https://orionpeptides.org/product/semaglutide-15-mg/,03_raw_fetches/orionpeptides/catalog_1.md,claim-18
orionpeptides:semaglutide-20mg,orionpeptides,Orion Peptides,3,ok,Semaglutide (GLP-1) – 20mg,Semaglutide,,20,mg,vial,,vial,117.0,,,5.85,1-pack,[],0,,false,https://orionpeptides.org/product/semaglutide-20-mg/,03_raw_fetches/orionpeptides/catalog_1.md,claim-18
orionpeptides:mots-c-10mg,orionpeptides,Orion Peptides,3,ok,MOTS-c – 10mg,MOTS-c,,10,mg,vial,,vial,90.0,,,9.0,1-pack,[],0,,true,https://orionpeptides.org/product/mots-c-10-mg/,03_raw_fetches/orionpeptides/catalog_1.md,claim-19
orionpeptides:epithalon-10mg,orionpeptides,Orion Peptides,3,ok,Epithalon (Epitalon) – 10mg,Epithalon,,10,mg,vial,,vial,90.0,,,9.0,1-pack,[],0,,false,https://orionpeptides.org/product/epithalon-epitalon-10mg/,03_raw_fetches/orionpeptides/catalog_1.md,claim-20
orionpeptides:epithalon-20mg,orionpeptides,Orion Peptides,3,ok,Epithalon (Epitalon) – 20mg,Epithalon,,20,mg,vial,,vial,101.0,,,5.05,1-pack,[],0,,false,https://orionpeptides.org/product/epithalon-epitalon-20mg/,03_raw_fetches/orionpeptides/catalog_1.md,claim-20
orionpeptides:ipamorelin-5mg,orionpeptides,Orion Peptides,3,ok,Ipamorelin – 5mg,Ipamorelin,,5,mg,vial,,vial,58.0,,,11.6,1-pack,[],0,,true,https://orionpeptides.org/product/ipamorelin-5-mg/,03_raw_fetches/orionpeptides/catalog_1.md,claim-21
orionpeptides:ipamorelin-10mg,orionpeptides,Orion Peptides,3,ok,Ipamorelin – 10mg,Ipamorelin,,10,mg,vial,,vial,106.0,,,10.6,1-pack,[],0,,true,https://orionpeptides.org/product/ipamorelin-10-mg/,03_raw_fetches/orionpeptides/catalog_1.md,claim-21
orionpeptides:igf-1-lr3-1mg,orionpeptides,Orion Peptides,3,ok,IGF-1 LR3 – 1mg,IGF-1 LR3,,1,mg,vial,,vial,212.0,,,212.0,1-pack,[],0,,false,https://orionpeptides.org/product/igf-1-lr3-1mg/,03_raw_fetches/orionpeptides/catalog_1.md,claim-22
orionpeptides:cjc-1295-nodac-5mg,orionpeptides,Orion Peptides,3,ok,CJC-1295 (No DAC) – 5mg,CJC-1295,,5,mg,vial,,vial,58.0,,,11.6,1-pack,[],0,,false,https://orionpeptides.org/product/cjc-1295-no-dac-5-mg/,03_raw_fetches/orionpeptides/catalog_1.md,claim-23
orionpeptides:pt-141-5mg,orionpeptides,Orion Peptides,3,ok,PT-141 – 5mg,PT-141,,5,mg,vial,,vial,48.0,,,9.6,1-pack,[],0,,true,https://orionpeptides.org/product/pt-141-5-mg/,03_raw_fetches/orionpeptides/catalog_1.md,claim-24
orionpeptides:pt-141-10mg,orionpeptides,Orion Peptides,3,ok,PT-141 – 10mg,PT-141,,10,mg,vial,,vial,58.0,,,5.8,1-pack,[],0,,false,https://orionpeptides.org/product/pt-141-10-mg/,03_raw_fetches/orionpeptides/catalog_1.md,claim-24
orionpeptides:melanotan-ii-10mg,orionpeptides,Orion Peptides,3,ok,Melanotan II (MT2) – 10mg,other,,10,mg,vial,,vial,53.0,,,5.3,1-pack,[],0,,false,https://orionpeptides.org/product/melanotan-ii-10mg/,03_raw_fetches/orionpeptides/catalog_1.md,claim-25
orionpeptides:aod-9604-5mg,orionpeptides,Orion Peptides,3,ok,AOD-9604 – 5mg,AOD-9604,,5,mg,vial,,vial,85.0,,,17.0,1-pack,[],0,,true,https://orionpeptides.org/product/aod-9604-5-mg/,03_raw_fetches/orionpeptides/catalog_1.md,claim-26
orionpeptides:aod-9604-10mg,orionpeptides,Orion Peptides,3,ok,AOD-9604 – 10mg,AOD-9604,,10,mg,vial,,vial,96.0,,,9.6,1-pack,[],0,,false,https://orionpeptides.org/product/aod-9604-10mg/,03_raw_fetches/orionpeptides/catalog_1.md,claim-26
orionpeptides:ss-31-elamipretide-5mg,orionpeptides,Orion Peptides,3,ok,SS-31/Elamipretide – 5mg,other,,5,mg,vial,,vial,80.0,,,16.0,1-pack,[],0,,true,https://orionpeptides.org/product/ss-31-elamipretide/,03_raw_fetches/orionpeptides/catalog_1.md,claim-27
orionpeptides:semax-5mg,orionpeptides,Orion Peptides,3,ok,Semax – 5mg,Semax,,5,mg,vial,,vial,55.0,,,11.0,1-pack,[],0,,false,https://orionpeptides.org/product/semax-5mg/,03_raw_fetches/orionpeptides/catalog_1.md,claim-28
orionpeptides:selank-5mg,orionpeptides,Orion Peptides,3,ok,Selank – 5mg,Selank,,5,mg,vial,,vial,55.0,,,11.0,1-pack,[],0,,true,https://orionpeptides.org/product/selank-5mg/,03_raw_fetches/orionpeptides/catalog_1.md,claim-28
orionpeptides:thymosin-alpha-1-5mg,orionpeptides,Orion Peptides,3,ok,Thymosin Alpha-1 – 5mg,Thymosin Alpha-1,,5,mg,vial,,vial,31.0,,,6.2,1-pack,[],0,,false,https://orionpeptides.org/product/thymosin-alpha-1/,03_raw_fetches/orionpeptides/catalog_1.md,claim-29
orionpeptides:sermorelin-5mg,orionpeptides,Orion Peptides,3,ok,Sermorelin/GHRH (1-29) – 5mg,other,,5,mg,vial,,vial,58.0,,,11.6,1-pack,[],0,,true,https://orionpeptides.org/product/sermorelin-ghrh-5mg/,03_raw_fetches/orionpeptides/catalog_1.md,claim-30
orionpeptides:nad-500mg,orionpeptides,Orion Peptides,3,ok,NAD+ – 500mg,other,,500,mg,vial,,vial,102.0,,,0.204,1-pack,[],0,,false,https://orionpeptides.org/product/nad/,03_raw_fetches/orionpeptides/catalog_1.md,claim-31
orionpeptides:tesamorelin-10mg,orionpeptides,Orion Peptides,3,ok,Tesamorelin – 10mg,other,,10,mg,vial,,vial,106.0,,,10.6,1-pack,[],0,,false,https://orionpeptides.org/product/tesamorelin-10mg/,03_raw_fetches/orionpeptides/catalog_1.md,claim-32
oros-research:aod-9604-5mg,oros-research,OROS Research,2,ok,AOD-9604 5mg,AOD-9604,,5,mg,vial,,3ml vial,44.99,,,9.0,,[],0,,false,https://orosresearch.com/products/aod-9604,03_raw_fetches/oros-research/product_20__aod-9604.md,claim-aod-9604-5mg
oros-research:5-amino-1mq-50mg,oros-research,OROS Research,2,ok,5-Amino-1MQ 50mg,5-Amino-1MQ,,50,mg,vial,,3ml vial,74.99,,,1.5,,[],0,,true,https://orosresearch.com/products/5-amino-1mq-50mg-5-amino-1-methylquinolinium,03_raw_fetches/oros-research/product_48__5-amino-1mq-50mg-5-amino-1-methylquinolinium.md,claim-5-amino-1mq-50mg
oros-research:aura-blend-100mg,oros-research,OROS Research,2,ok,"AURA - GHK-Cu 70mg, Epithalon 10mg, Snap-8 10mg, KPV 10mg (100mg Blend)",other,,100,mg,vial,,3ml vial,184.99,,,1.85,,"[""AURA""]",0,,false,https://orosresearch.com/products/aura-blend-ghk-cu-70mg-epithalon-10mg-snap-8-10mg-kpv-10mg-100mg-blend,03_raw_fetches/oros-research/product_44__aura-blend-ghk-cu-70mg-epithalon-10mg-snap-8-10mg-kpv-10mg-100mg-blend.md,claim-aura-blend
oros-research:bpc-157-5mg,oros-research,OROS Research,2,ok,BPC-157 5mg,BPC-157,,5,mg,vial,,3ml vial,39.99,,,8.0,,[],0,,false,https://orosresearch.com/products/bpc-157-5mg,03_raw_fetches/oros-research/product_1__bpc-157-5mg.md,claim-bpc-157-5mg
oros-research:bpc-157-10mg,oros-research,OROS Research,2,ok,BPC-157 10mg,BPC-157,,10,mg,vial,,3ml vial,79.99,,,8.0,,[],0,,false,https://orosresearch.com/products/bpc-157-10mg,03_raw_fetches/oros-research/product_5__bpc-157-10mg.md,claim-bpc-157-10mg
oros-research:wolverine-bpc157-5mg-tb500-5mg,oros-research,OROS Research,2,ok,"Wolverine - BPC-157 5mg, TB-500 5mg (10mg Blend)",other,,10,mg,vial,,3ml vial,59.99,,,6.0,,"[""Wolverine""]",0,,false,https://orosresearch.com/products/bpc-157-tb-500-10mg-blend,03_raw_fetches/oros-research/product_29__bpc-157-tb-500-10mg-blend.md,claim-wolverine-10mg
oros-research:wolverine-bpc157-10mg-tb500-10mg,oros-research,OROS Research,2,ok,"Wolverine - BPC-157 10mg, TB-500 10mg (20mg Blend)",other,,20,mg,vial,,3ml vial,119.99,,,6.0,,"[""Wolverine""]",0,,false,https://orosresearch.com/products/bpc-157-10mg-tb-500-10mg-20mg-blend,03_raw_fetches/oros-research/product_37__bpc-157-10mg-tb-500-10mg-20mg-blend.md,claim-wolverine-20mg
oros-research:regen-ara290-bpc157-tb500-40mg,oros-research,OROS Research,2,ok,"Regen - ARA-290 30mg, BPC-157 5mg, TB-500 5mg (40mg Blend)",other,,40,mg,vial,,3ml vial,149.99,,,3.75,,"[""Regen""]",0,,false,https://orosresearch.com/products/ara-290-30mg-bpc-157-5mg-tb-500-5mg-40mg-blend,03_raw_fetches/oros-research/product_39__ara-290-30mg-bpc-157-5mg-tb-500-5mg-40mg-blend.md,claim-regen-40mg
oros-research:bpc-157-arginate-500mcg-60cap,oros-research,OROS Research,2,ok,BPC-157 Arginate 500mcg (60 Capsules),BPC-157,arginine_salt,500,mcg,capsule,,60 capsules,99.99,,,333.3,,[],0,,true,https://orosresearch.com/products/bpc-157-500mcg-60-capsules,03_raw_fetches/oros-research/product_43__bpc-157-500mcg-60-capsules.md,claim-bpc-157-arginate-cap
oros-research:cartalax-20mg,oros-research,OROS Research,2,ok,Cartalax 20mg,other,,20,mg,vial,,3ml vial,54.99,,,2.75,,[],0,,false,https://orosresearch.com/products/cartalax-20mg,03_raw_fetches/oros-research/product_25__cartalax-20mg.md,claim-cartalax-20mg
oros-research:cjc-1295-nodac-5mg,oros-research,OROS Research,2,ok,CJC-1295 (No DAC) 5mg,CJC-1295,,5,mg,vial,,3ml vial,29.99,,,6.0,,[],0,,false,https://orosresearch.com/products/cjc-1295-5mg,03_raw_fetches/oros-research/product_9__cjc-1295-5mg.md,claim-cjc-1295-nodac
oros-research:cjc-1295-dac-5mg,oros-research,OROS Research,2,ok,CJC-1295 DAC 5mg,CJC-1295,,5,mg,vial,,3ml vial,39.99,,,8.0,,[],0,,false,https://orosresearch.com/products/cjc-1295-dac-2mg,03_raw_fetches/oros-research/product_10__cjc-1295-dac-2mg.md,claim-cjc-1295-dac
oros-research:cjc1295-5mg-ipa-5mg-blend-10mg,oros-research,OROS Research,2,ok,"CJC-1295 5mg, Ipamorelin 5mg (10mg Blend)",other,,10,mg,vial,,3ml vial,59.99,,,6.0,,[],0,,false,https://orosresearch.com/products/cjc-1295-ipamorelin-10mg-blend,03_raw_fetches/oros-research/product_30__cjc-1295-ipamorelin-10mg-blend.md,claim-cjc-ipa-10mg
oros-research:cjc1295-10mg-ipa-10mg-blend-20mg,oros-research,OROS Research,2,ok,"CJC-1295 10mg, Ipamorelin 10mg (20mg Blend)",other,,20,mg,vial,,3ml vial,119.99,,,6.0,,[],0,,false,https://orosresearch.com/products/cjc-1295-10mg-ipamorelin-10mg-20mg-blend,03_raw_fetches/oros-research/product_51__cjc-1295-10mg-ipamorelin-10mg-20mg-blend.md,claim-cjc-ipa-20mg
oros-research:dsip-5mg,oros-research,OROS Research,2,ok,DSIP 5mg,DSIP,,5,mg,vial,,3ml vial,34.99,,,7.0,,[],0,,false,https://orosresearch.com/products/dsip-5mg,03_raw_fetches/oros-research/product_19__dsip-5mg.md,claim-dsip-5mg
oros-research:epithalon-10mg,oros-research,OROS Research,2,ok,Epithalon (Epitalon) 10mg,Epithalon,,10,mg,vial,,3ml vial,34.99,,,3.5,,[],0,,false,https://orosresearch.com/products/epithalon-epitalon-10mg,03_raw_fetches/oros-research/product_4__epithalon-epitalon-10mg.md,claim-epithalon-10mg
oros-research:ghk-cu-50mg,oros-research,OROS Research,2,ok,GHK-Cu 50mg,GHK-Cu,,50,mg,vial,,3ml vial,44.99,,,0.9,,[],0,,false,https://orosresearch.com/products/ghk-cu-50mg,03_raw_fetches/oros-research/product_3__ghk-cu-50mg.md,claim-ghk-cu-50mg
oros-research:glow-blend-70mg,oros-research,OROS Research,2,ok,"GLOW - GHK-Cu 50mg, BPC-157 10mg, TB-500 10mg (70mg Blend)",other,,70,mg,vial,,3ml vial,109.99,,,1.57,,"[""GLOW""]",0,,false,https://orosresearch.com/products/glow-ghk-cu-70mg-bpc-157-10mg-tb-500-10mg-70mg-blend,03_raw_fetches/oros-research/product_40__glow-ghk-cu-70mg-bpc-157-10mg-tb-500-10mg-70mg-blend.md,claim-glow-70mg
oros-research:klow-blend-80mg,oros-research,OROS Research,2,ok,"KLOW - GHK-Cu 50mg, BPC-157 10mg, TB-500 10mg, KPV 10mg (80mg Blend)",other,,80,mg,vial,,3ml vial,129.99,,,1.62,,"[""KLOW""]",0,,false,https://orosresearch.com/products/klow-ghk-cu-50mg-bpc-157-10mg-tb-500-10mg-kpv-10mg-80mg-blend,03_raw_fetches/oros-research/product_41__klow-ghk-cu-50mg-bpc-157-10mg-tb-500-10mg-kpv-10mg-80mg-blend.md,claim-klow-80mg
oros-research:glp-1r-retatrutide-5mg,oros-research,OROS Research,2,ok,GLP-1R (GLP3) 5mg,Retatrutide,,5,mg,vial,,3ml vial,79.99,,,16.0,,[],0,,false,https://orosresearch.com/products/glp-1r-5mg,03_raw_fetches/oros-research/product_32__glp-1r-5mg.md,claim-glp-1r-5mg
oros-research:glp-1r-retatrutide-10mg,oros-research,OROS Research,2,ok,GLP-1R (GLP3) 10mg,Retatrutide,,10,mg,vial,,3ml vial,149.99,,,15.0,,[],0,,false,https://orosresearch.com/products/glp-1r-10mg,03_raw_fetches/oros-research/product_22__glp-1r-10mg.md,claim-glp-1r-10mg
oros-research:glp-1r-retatrutide-20mg,oros-research,OROS Research,2,ok,GLP-1R (GLP3) 20mg,Retatrutide,,20,mg,vial,,3ml vial,279.99,,,14.0,,[],0,,false,https://orosresearch.com/products/glp-1r-20mg,03_raw_fetches/oros-research/product_35__glp-1r-20mg.md,claim-glp-1r-20mg
oros-research:glp-1s-semaglutide-5mg,oros-research,OROS Research,2,ok,GLP-1S (GLP1) 5mg,Semaglutide,,5,mg,vial,,3ml vial,49.99,,,10.0,,[],0,,false,https://orosresearch.com/products/glp-1s-5mg,03_raw_fetches/oros-research/product_33__glp-1s-5mg.md,claim-glp-1s-5mg
oros-research:glp-1s-semaglutide-10mg,oros-research,OROS Research,2,ok,GLP-1S (GLP1) 10mg,Semaglutide,,10,mg,vial,,3ml vial,89.99,,,9.0,,[],0,,false,https://orosresearch.com/products/glp-1s-10mg,03_raw_fetches/oros-research/product_23__glp-1s-10mg.md,claim-glp-1s-10mg
oros-research:glp-1t-tirzepatide-5mg,oros-research,OROS Research,2,ok,GLP-1T (GLP2) 5mg,Tirzepatide,,5,mg,vial,,3ml vial,79.99,,,16.0,,[],0,,false,https://orosresearch.com/products/glp-1t-5mg,03_raw_fetches/oros-research/product_34__glp-1t-5mg.md,claim-glp-1t-5mg
oros-research:glp-1t-tirzepatide-10mg,oros-research,OROS Research,2,ok,GLP-1T (GLP2) 10mg,Tirzepatide,,10,mg,vial,,3ml vial,139.99,,,14.0,,[],0,,false,https://orosresearch.com/products/glp-1t-10mg,03_raw_fetches/oros-research/product_24__glp-1t-10mg.md,claim-glp-1t-10mg
oros-research:gut-matrix-201mg-cap,oros-research,OROS Research,2,ok,"Gut Matrix - Micro PEA, BPC-157 Arginate, KPV, N-Acetyl Larazotide 201mg Blend (60 Capsules)",other,,201,mg,capsule,,60 capsules,229.99,,,1.14,,"[""Gut Matrix""]",0,,true,https://orosresearch.com/products/gut-matrix-201mg,03_raw_fetches/oros-research/product_52__gut-matrix-201mg.md,claim-gut-matrix
oros-research:ipamorelin-5mg,oros-research,OROS Research,2,ok,Ipamorelin 5mg,Ipamorelin,,5,mg,vial,,3ml vial,34.99,,,7.0,,[],0,,false,https://orosresearch.com/products/ipamorelin-5mg,03_raw_fetches/oros-research/product_8__ipamorelin-5mg.md,claim-ipamorelin-5mg
oros-research:kisspeptin-10-5mg,oros-research,OROS Research,2,ok,Kisspeptin-10 5mg,other,,5,mg,vial,,3ml vial,39.99,,,8.0,,[],0,,false,https://orosresearch.com/products/kisspeptin-10-5mg,03_raw_fetches/oros-research/product_26__kisspeptin-10-5mg.md,claim-kisspeptin-10-5mg
